image_id,box
000000132591,"[0.85, 0.5490654205607477, 0.925, 0.5934579439252337]"
000000132621,"[0.2921875, 0.5694117647058824, 0.3359375, 0.6305882352941177]"
000000132668,"[0.7203125, 0.5594405594405595, 0.840625, 0.6386946386946387]; [0.709375, 0.4988344988344988, 0.8109375, 0.5757575757575758]; [0.71875, 0.5104895104895105, 0.8875, 0.6177156177156177]"
000000132750,"[0.89375, 0.014018691588785047, 1, 0.13317757009345793]; [0.2828125, 0.4485981308411215, 0.3140625, 0.4929906542056075]; [0.2828125, 0.4485981308411215, 0.3140625, 0.4929906542056075]"
000000132760,"[0.021875, 0.9582664526484751, 0.240625, 0.9983948635634029]; [0.2859375, 0.5329052969502408, 0.3140625, 0.5569823434991974]"
000000132773,"[0.3609375, 0.65625, 0.434375, 0.6833333333333333]; [0.409375, 0.5729166666666666, 0.459375, 0.6020833333333333]"
000000132781,"[0.78125, 0.8333333333333334, 0.9421875, 0.8833333333333333]"
000000132789,"[0.4, 0.6434540389972145, 0.46875, 0.6796657381615598]"
000000132841,"[0.3303303303303303, 0.678, 0.6006006006006006, 0.726]; [0.13513513513513514, 0.214, 0.43843843843843844, 0.254]"
000000132847,"[0.6859375, 0.47058823529411764, 0.828125, 0.6470588235294118]"
000000132850,"[0.8333333333333334, 0.3006535947712418, 0.9035947712418301, 0.3464052287581699]; [0.44607843137254904, 0.4395424836601307, 0.6911764705882353, 0.4950980392156863]"
000000132857,"[0.6291079812206573, 0.5484375, 0.7605633802816901, 0.6359375]; [0.6197183098591549, 0.315625, 0.7582159624413145, 0.3546875]; [0.8755868544600939, 0.359375, 0.9530516431924883, 0.4109375]"
000000132874,"[0.16875, 0.03958333333333333, 0.2828125, 0.11458333333333333]; [0.171875, 0.058333333333333334, 0.3109375, 0.18541666666666667]; [0.240625, 0.25833333333333336, 0.3, 0.3104166666666667]; [0.2390625, 0.22916666666666666, 0.2890625, 0.26875]; [0.2359375, 0.2, 0.284375, 0.24583333333333332]; [0.184375, 0.1375, 0.2546875, 0.20625]; [0.221875, 0.0875, 0.3265625, 0.20625]"
000000132883,"[0.4583333333333333, 0.459375, 0.86875, 0.5421875]; [0.44583333333333336, 0.4, 0.8854166666666666, 0.4734375]; [0.85, 0.55, 0.9041666666666667, 0.584375]; [0.4125, 0.528125, 0.8625, 0.6203125]; [0.38958333333333334, 0.528125, 0.6125, 0.6078125]; [0.45, 0.4015625, 0.8875, 0.471875]; [0.7708333333333334, 0.5515625, 0.8645833333333334, 0.61875]"
000000132888,"[0.128125, 0.18266978922716628, 0.171875, 0.22482435597189696]"
000000132889,"[0.6546875, 0.2102803738317757, 0.8640625, 0.40420560747663553]"
000000132908,"[0.494, 0.43733333333333335, 0.758, 0.5733333333333334]; [0.07, 0.4053333333333333, 0.298, 0.48]"
000000132913,"[0.5125, 0.28337236533957844, 0.6859375, 0.3583138173302108]; [0.715625, 0.27634660421545665, 0.965625, 0.3957845433255269]"
000000132997,"[0.8237410071942446, 0.8296875, 0.9532374100719424, 0.915625]; [0.8399280575539568, 0.8609375, 0.9172661870503597, 0.9125]; [0.5863309352517986, 0.5734375, 0.6276978417266187, 0.6015625]"
000000133011,"[0.5807962529274004, 0.5890625, 0.9250585480093677, 0.6265625]"
000000133013,"[0.2875, 0.49403341288782815, 0.3953125, 0.5369928400954654]"
000000133114,"[0.059665871121718374, 0.5296875, 0.13126491646778043, 0.5578125]"
000000133137,"[0, 0.475, 0.0671875, 0.5270833333333333]"
000000133145,"[0.3171875, 0.7375, 0.40625, 0.79375]"
000000133151,"[0.0046875, 0.95625, 0.1015625, 1]"
000000133153,"[0.8953125, 0.7096018735362998, 0.940625, 0.7587822014051522]"
000000133208,"[0.4578125, 0.6697892271662763, 0.7265625, 0.8711943793911007]; [0.471875, 0.3700234192037471, 0.6234375, 0.5152224824355972]; [0.51875, 0.25526932084309134, 0.6515625, 0.4028103044496487]; [0.6328125, 0.26229508196721313, 0.6765625, 0.3255269320843091]"
000000133247,"[0.2203125, 0.1509433962264151, 0.2921875, 0.1792452830188679]; [0.2140625, 0.04245283018867924, 0.2921875, 0.09669811320754718]; [0.2265625, 0.1721698113207547, 0.2875, 0.20047169811320756]; [0.221875, 0.08726415094339622, 0.290625, 0.11320754716981132]"
000000133284,"[0.136, 0.0026666666666666666, 0.47, 0.17866666666666667]; [0.316, 0.576, 0.558, 0.7306666666666667]; [0.34, 0.7653333333333333, 0.606, 0.888]; [0.294, 0.408, 0.46, 0.5786666666666667]; [0.162, 0.10933333333333334, 0.262, 0.224]; [0.35, 0.5573333333333333, 0.444, 0.6426666666666667]; [0.348, 0.9173333333333333, 0.616, 1]; [0.426, 0.5413333333333333, 0.51, 0.6133333333333333]"
000000133294,"[0, 0.8037578288100209, 0.0953125, 0.9311064718162839]; [0, 0.8684759916492694, 0.09375, 0.9603340292275574]; [0.0453125, 0.8183716075156576, 0.0828125, 0.8643006263048016]"
000000133298,"[0.6640625, 0.7229166666666667, 0.8140625, 0.7604166666666666]"
000000133331,"[0.068, 0.8883610451306413, 0.912, 0.9928741092636579]; [0.658, 0.011876484560570071, 0.818, 0.0688836104513064]"
000000133403,"[0.49375, 0.26875, 0.56875, 0.32708333333333334]"
000000133496,"[0.806, 0.8178913738019169, 0.992, 0.9584664536741214]"
000000133509,"[0.0015625, 0.9033018867924528, 0.053125, 0.9834905660377359]"
000000133510,"[0.9421875, 0.7735849056603774, 1, 0.8355795148247979]; [0.371875, 0.11590296495956873, 0.5625, 0.20485175202156333]; [0.1734375, 0.18328840970350405, 0.303125, 0.23450134770889489]; [0.1953125, 0.06199460916442048, 0.825, 0.11590296495956873]; [0.2109375, 0.2991913746630728, 0.4984375, 0.4582210242587601]; [0.7, 0.31266846361185985, 0.8421875, 0.38005390835579517]; [0.7234375, 0.2776280323450135, 0.8046875, 0.33153638814016173]; [0.1984375, 0.1320754716981132, 0.271875, 0.18059299191374664]; [0.0015625, 0.46900269541778977, 0.0390625, 0.5336927223719676]; [0.2203125, 0.32075471698113206, 0.3234375, 0.4393530997304582]"
000000133580,"[0.1046875, 0.09764309764309764, 0.2046875, 0.132996632996633]; [0.1046875, 0.12962962962962962, 0.20625, 0.1531986531986532]; [0.1078125, 0.09090909090909091, 0.1890625, 0.11616161616161616]; [0.1078125, 0.09090909090909091, 0.1890625, 0.11616161616161616]; [0.1046875, 0.10101010101010101, 0.2046875, 0.132996632996633]"
000000133641,"[0.1734375, 0.6541666666666667, 0.2359375, 0.7125]"
000000133697,"[0.471875, 0.4859375, 0.53125, 0.5328125]"
000000133727,"[0.003125, 0.36875, 0.1359375, 0.46458333333333335]"
000000133766,"[0.221875, 0.43333333333333335, 1, 0.49375]; [0.8046875, 0.14583333333333334, 1, 0.19583333333333333]; [0.253125, 0.1625, 0.9765625, 0.2125]; [0.9265625, 0.20208333333333334, 1, 0.275]; [0.815625, 0.2875, 0.86875, 0.32083333333333336]; [0.8140625, 0.26875, 0.8875, 0.3]"
000000133850,"[0.9171875, 0.6346604215456675, 1, 0.711943793911007]; [0.9546875, 0.6182669789227166, 0.9984375, 0.6557377049180327]"
000000133885,"[0.442, 0.928, 0.558, 0.9893333333333333]; [0.31, 0.784, 0.424, 0.8453333333333334]; [0.418, 0, 0.632, 0.12]; [0.482, 0.3973333333333333, 0.552, 0.456]"
000000133908,"[0.5640625, 0.6004962779156328, 0.6578125, 0.71712158808933]; [0.5671875, 0.6575682382133995, 0.6296875, 0.7320099255583127]"
000000133981,"[0.6046875, 0.49882903981264637, 0.6828125, 0.594847775175644]; [0.434375, 0.0351288056206089, 0.575, 0.14754098360655737]; [0.6609375, 0.46604215456674475, 0.734375, 0.5573770491803278]"
000000133994,"[0.9333333333333333, 0.315625, 0.9979166666666667, 0.3703125]"
000000134078,"[0.4890625, 0.36533957845433257, 0.5296875, 0.41451990632318503]; [0.5640625, 0.34894613583138173, 0.646875, 0.4332552693208431]; [0.521875, 0.3559718969555035, 0.615625, 0.40749414519906324]"
000000134100,"[0.528125, 0.5145067698259188, 0.6, 0.5841392649903289]; [0.3296875, 0.49709864603481624, 0.409375, 0.5667311411992263]"
000000134113,"[0.7859375, 0.7981220657276995, 0.9890625, 0.8615023474178404]"
000000134144,"[0.840625, 0.16458333333333333, 0.9046875, 0.23958333333333334]; [0.8546875, 0.0875, 0.940625, 0.18333333333333332]"
000000134169,"[0.634375, 0.3876582278481013, 0.9171875, 0.5268987341772152]; [0.325, 0.36550632911392406, 0.4578125, 0.4620253164556962]; [0.0515625, 0.944620253164557, 0.55, 0.990506329113924]"
000000134236,"[0.3, 0.4533333333333333, 0.372, 0.5093333333333333]; [0.368, 0.488, 0.442, 0.5466666666666666]"
000000134286,"[0.5208333333333334, 0.415625, 0.56875, 0.4484375]"
000000134294,"[0.6770833333333334, 0.4140625, 0.7375, 0.440625]"
000000134302,"[0, 0.23541666666666666, 0.0796875, 0.29375]"
000000134309,"[0.5568445475638051, 0.9578125, 0.9651972157772621, 0.98125]; [0.7006960556844548, 0.265625, 0.8816705336426914, 0.35]; [0.12761020881670534, 0.1953125, 0.6102088167053364, 0.265625]; [0.777262180974478, 0.2703125, 0.8747099767981439, 0.33125]; [0.7053364269141531, 0.2859375, 0.8004640371229699, 0.3484375]"
000000134344,"[0.0609375, 0.9333333333333333, 0.1421875, 0.9979166666666667]; [0.0171875, 0.7666666666666667, 0.21875, 0.9]; [0.0015625, 0.9520833333333333, 0.2296875, 1]; [0.165625, 0.9020833333333333, 0.23125, 0.9625]; [0.13125, 0.9208333333333333, 0.1765625, 0.9708333333333333]"
000000134454,"[0.4390625, 0.419811320754717, 0.4875, 0.4882075471698113]; [0.4984375, 0.4386792452830189, 0.5453125, 0.4858490566037736]"
000000134479,"[0.45484949832775917, 0.35, 0.5334448160535117, 0.409375]; [0.5100334448160535, 0.4359375, 0.6287625418060201, 0.5140625]"
000000134486,"[0.184375, 0.8149882903981265, 0.4140625, 1]; [0.1921875, 0.9414519906323185, 0.3921875, 0.9976580796252927]"
000000134490,"[0.696875, 0.8313817330210773, 0.9796875, 0.9203747072599532]"
000000134502,"[0.275, 0.23349056603773585, 0.859375, 0.625]"
000000134532,"[0.764, 0.584, 0.866, 0.7066666666666667]"
000000134543,"[0.85625, 0.9462616822429907, 0.9359375, 0.9789719626168224]; [0.85625, 0.9462616822429907, 0.9359375, 0.9789719626168224]; [0.85625, 0.9462616822429907, 0.9359375, 0.9789719626168224]; [0.796875, 0.8785046728971962, 0.9890625, 0.9649532710280374]"
000000134564,"[0.644, 0.48955223880597015, 0.978, 0.6626865671641791]; [0.386, 0.5253731343283582, 0.482, 0.6]"
000000134586,"[0.50682261208577, 0.265625, 0.746588693957115, 0.3359375]; [0.01949317738791423, 0.0484375, 0.23196881091617932, 0.0734375]; [0.01949317738791423, 0.0484375, 0.23196881091617932, 0.0734375]; [0.003898635477582846, 0.0671875, 0.25146198830409355, 0.0921875]; [0, 0.10625, 0.2475633528265107, 0.13125]; [0.001949317738791423, 0.03125, 0.2202729044834308, 0.0546875]; [0.1364522417153996, 0.0875, 0.22807017543859648, 0.1125]"
000000134717,"[0.628125, 0.2347417840375587, 0.6984375, 0.2863849765258216]"
000000134747,"[0.7453125, 0.83991683991684, 0.9546875, 0.9022869022869023]"
000000134770,"[0.209375, 0.36666666666666664, 0.4625, 0.42916666666666664]; [0.36875, 0.5458333333333333, 0.4453125, 0.5854166666666667]"
000000134818,"[0.3109375, 0.1625, 0.71875, 0.26458333333333334]; [0.3109375, 0.1625, 0.71875, 0.26458333333333334]; [0.3109375, 0.1625, 0.71875, 0.26458333333333334]"
000000134835,"[0.4125, 0.009375, 0.48541666666666666, 0.0453125]; [0.36041666666666666, 0.0328125, 0.5416666666666666, 0.0953125]; [0.36666666666666664, 0.0515625, 0.54375, 0.1140625]; [0.40625, 0.0765625, 0.5416666666666666, 0.128125]"
000000134849,"[0.2953125, 0.2604166666666667, 0.390625, 0.3375]"
000000134858,"[0, 0.47306791569086654, 0.1390625, 0.5128805620608899]; [0, 0.5128805620608899, 0.1640625, 0.5526932084309133]"
000000134907,"[0.4078125, 0.65625, 0.45, 0.6916666666666667]; [0.4046875, 0.5770833333333333, 0.5234375, 0.7020833333333333]"
000000134914,"[0.6746323529411765, 0.2390625, 0.9742647058823529, 0.3953125]"
000000134951,"[0.38666666666666666, 0.146, 0.6426666666666667, 0.304]"
000000134955,"[0.1421875, 0, 0.65, 0.36875]; [0.33125, 0.03125, 0.684375, 0.21875]"
000000134958,"[0.546875, 0, 0.7046875, 0.19839679358717435]"
000000135015,"[0.608, 0.010666666666666666, 0.692, 0.072]"
000000135045,"[0.8640625, 0.5210280373831776, 0.91875, 0.5841121495327103]"
000000135082,"[0.064, 0.7653333333333333, 0.182, 0.9146666666666666]"
000000135135,"[0.6890625, 0.4084507042253521, 0.8953125, 0.4507042253521127]; [0.590625, 0.3028169014084507, 0.76875, 0.36619718309859156]"
000000135206,"[0.3296875, 0.7916666666666666, 0.6234375, 0.9004629629629629]; [0.6484375, 0.1550925925925926, 0.796875, 0.25462962962962965]; [0.5046875, 0.16435185185185186, 0.6015625, 0.2662037037037037]; [0.528125, 0.14814814814814814, 0.79375, 0.26851851851851855]"
000000135229,"[0.7118997912317327, 0.9453125, 0.9123173277661796, 0.978125]"
000000135237,"[0.45, 0.5176470588235295, 0.64375, 0.6447058823529411]; [0.4390625, 0.64, 0.53125, 0.7129411764705882]; [0.0671875, 0.52, 0.1140625, 0.5811764705882353]; [0.8921875, 0.5317647058823529, 0.996875, 0.6447058823529411]; [0.25, 0.02588235294117647, 0.425, 0.15294117647058825]; [0.3828125, 0.7482352941176471, 0.4421875, 0.8211764705882353]; [0.6703125, 0.5341176470588235, 0.76875, 0.6141176470588235]"
000000135270,"[0.5953125, 0.8313817330210773, 0.7296875, 0.8899297423887588]; [0.6171875, 0.7564402810304449, 0.703125, 0.8430913348946136]"
000000135322,"[0.40208333333333335, 0.3140625, 0.5583333333333333, 0.3921875]; [0.28958333333333336, 0.5625, 0.41458333333333336, 0.634375]"
000000135327,"[0.8, 0.7366666666666667, 0.9840909090909091, 0.8066666666666666]; [0.6, 0.8066666666666666, 0.9795454545454545, 0.88]; [0.4590909090909091, 0.8766666666666667, 0.9840909090909091, 0.9533333333333334]"
000000135344,"[0.328125, 0.59375, 0.3953125, 0.675]; [0.24375, 0.6645833333333333, 0.3015625, 0.7375]; [0.4609375, 0.41458333333333336, 0.55625, 0.51875]; [0.4875, 0.475, 0.565625, 0.5625]"
000000135348,"[0.7370892018779343, 0, 0.9859154929577465, 0.125]"
000000135367,"[0.0078125, 0.953125, 0.16875, 0.990625]"
000000135372,"[0.13398692810457516, 0.4803921568627451, 0.26143790849673204, 0.5375816993464052]"
000000135412,"[0.1890625, 0.36768149882903983, 0.24375, 0.44730679156908665]"
000000135459,"[0.596875, 0.4426229508196721, 0.6828125, 0.4918032786885246]"
000000135480,"[0.5421875, 0.32916666666666666, 0.5890625, 0.3645833333333333]"
000000135502,"[0.8, 0.458628841607565, 0.9546875, 0.6146572104018913]; [0.5140625, 0.04018912529550828, 0.809375, 0.18912529550827423]; [0.8171875, 0.5602836879432624, 0.9453125, 0.6903073286052009]; [0.6109375, 0.04491725768321513, 0.7078125, 0.09692671394799054]; [0.746875, 0.0851063829787234, 0.8125, 0.14893617021276595]"
000000135545,"[0.1431924882629108, 0.61875, 0.3215962441314554, 0.6609375]; [0.1807511737089202, 0.653125, 0.8661971830985915, 0.6890625]; [0.16666666666666666, 0.6796875, 0.8896713615023474, 0.7203125]; [0.1056338028169014, 0.7953125, 0.3591549295774648, 0.840625]; [0.57981220657277, 0.1796875, 0.6431924882629108, 0.209375]; [0.5845070422535211, 0.203125, 0.6384976525821596, 0.23125]"
000000135607,"[0.8173652694610778, 0.898, 0.9970059880239521, 0.94]"
000000135608,"[0.28125, 0.7276995305164319, 0.4640625, 0.8356807511737089]"
000000135626,"[0, 0.1765625, 0.31381733021077285, 0.2125]"
000000135694,"[0.821875, 0.5690866510538641, 0.9984375, 0.7985948477751756]"
000000135714,"[0.034375, 0.31381733021077285, 0.2125, 0.46604215456674475]; [0.8640625, 0.0936768149882904, 0.934375, 0.15690866510538642]; [0.6453125, 0.32786885245901637, 0.8578125, 0.48009367681498827]; [0.8140625, 0.08430913348946135, 0.859375, 0.13817330210772832]"
000000135735,"[0.0275, 0.762, 0.5525, 0.84]; [0.145, 0.814, 0.5375, 0.864]; [0.24, 0.768, 0.5525, 0.826]"
000000135741,"[0.37083333333333335, 0.0875, 0.45625, 0.1375]; [0.5083333333333333, 0.128125, 0.6520833333333333, 0.1921875]; [0.4395833333333333, 0.1078125, 0.5395833333333333, 0.1625]"
000000135749,"[0.3253333333333333, 0.224, 0.4, 0.256]"
000000135754,"[0.4298507462686567, 0.43, 0.582089552238806, 0.484]"
000000135775,"[0.4640625, 0.55, 0.5109375, 0.5875]"
000000135794,"[0.5125, 0.416044776119403, 0.6984375, 0.5298507462686567]; [0.6, 0.5167910447761194, 0.7109375, 0.6305970149253731]"
000000135796,"[0.50625, 0.178125, 0.59375, 0.2265625]"
000000135849,"[0.3140625, 0.4868995633187773, 0.625, 0.8733624454148472]; [0.2171875, 0.28602620087336245, 0.8765625, 0.5109170305676856]"
000000135875,"[0.588, 0.42933333333333334, 0.666, 0.5013333333333333]; [0.434, 0.30666666666666664, 0.538, 0.4186666666666667]; [0.594, 0.456, 0.656, 0.5173333333333333]; [0.01, 0.064, 0.118, 0.176]; [0.548, 0.544, 0.62, 0.6346666666666667]"
000000135907,"[0.47291666666666665, 0.3953125, 0.5395833333333333, 0.41875]"
000000135959,"[0.5078125, 0.24824355971896955, 0.653125, 0.4379391100702576]"
000000135966,"[0.784375, 0.625, 0.86875, 0.6645833333333333]; [0.921875, 0.28541666666666665, 0.9890625, 0.3458333333333333]"
000000136015,"[0.0890625, 0.18588235294117647, 0.1875, 0.23529411764705882]; [0, 0.5294117647058824, 0.0328125, 0.5647058823529412]"
000000136088,"[0.6203125, 0.5070093457943925, 0.74375, 0.5747663551401869]; [0.6078125, 0.8878504672897196, 0.7734375, 0.9462616822429907]; [0.6078125, 0.8878504672897196, 0.7734375, 0.9462616822429907]; [0.5984375, 0.7686915887850467, 0.7296875, 0.8574766355140186]; [0.6, 0.5864485981308412, 0.728125, 0.6869158878504673]; [0, 0.6892523364485982, 0.4078125, 0.8574766355140186]; [0.5734375, 0.5841121495327103, 0.68125, 0.7102803738317757]"
000000136142,"[0.19375, 0.30625, 0.253125, 0.3541666666666667]"
000000136145,"[0.484375, 0.6635294117647059, 0.6765625, 0.7435294117647059]; [0.353125, 0.4258823529411765, 0.4203125, 0.5223529411764706]; [0.4109375, 0.13411764705882354, 0.4921875, 0.1976470588235294]; [0.6375, 0.6776470588235294, 0.6734375, 0.7129411764705882]; [0.6828125, 0.6188235294117647, 0.7296875, 0.6564705882352941]; [0.759375, 0.5411764705882353, 0.79375, 0.5764705882352941]; [0.4046875, 0.5835294117647059, 0.4609375, 0.6635294117647059]"
000000136154,"[0.13125, 0.9166666666666666, 0.465625, 0.9666666666666667]"
000000136185,"[0.1921875, 0.36875, 0.3328125, 0.40625]"
000000136186,"[0.1984375, 0.2981366459627329, 0.3328125, 0.34782608695652173]"
000000136200,"[0.609375, 0.3559718969555035, 0.7015625, 0.3957845433255269]"
000000136235,"[0.35, 0.9386792452830188, 0.7390625, 0.9952830188679245]; [0.3390625, 0.8278301886792453, 0.425, 0.8820754716981132]"
000000136245,"[0.9140625, 0.6479166666666667, 0.99375, 0.7208333333333333]; [0.9484375, 0.6729166666666667, 0.9921875, 0.725]; [0.9125, 0.6458333333333334, 0.9625, 0.7020833333333333]"
000000136299,"[0.2520833333333333, 0.025, 0.56875, 0.2203125]; [0.3229166666666667, 0.0828125, 0.5354166666666667, 0.196875]"
000000136332,"[0.4859375, 0.5187793427230047, 0.9109375, 0.971830985915493]"
000000136343,"[0.5203125, 0.8056206088992974, 0.5890625, 0.8384074941451991]; [0.50625, 0.36065573770491804, 0.6953125, 0.40749414519906324]"
000000136346,"[0.7828125, 0.9092872570194385, 0.990625, 0.9568034557235421]; [0.5765625, 0.7537796976241901, 0.66875, 0.7948164146868251]; [0.78125, 0.9481641468682506, 0.9875, 0.9848812095032398]"
000000136369,"[0.6078125, 0.9551886792452831, 0.6828125, 0.9952830188679245]; [0.625, 0.35377358490566035, 0.7375, 0.39858490566037735]; [0.1, 0.5518867924528302, 0.2296875, 0.6061320754716981]; [0.1359375, 0.7523584905660378, 0.225, 0.7948113207547169]"
000000136394,"[0.468, 0.36936936936936937, 0.562, 0.5075075075075075]"
000000136415,"[0.4296875, 0.49583333333333335, 0.5046875, 0.5875]; [0.3546875, 0.40208333333333335, 0.484375, 0.5666666666666667]; [0.3640625, 0.4166666666666667, 0.4234375, 0.49375]"
000000136453,"[0.328125, 0.3325526932084309, 0.4328125, 0.4238875878220141]"
000000136461,"[0.4479166666666667, 0.9359375, 0.625, 0.9734375]"
000000136468,"[0.5020833333333333, 0.6265625, 0.7083333333333334, 0.659375]"
